text,comment_length,sentiment_polarity,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_subjectivity,likes,num_replies,created_utc,source,source_id,video_id,video_title,video_channel,video_view_count,video_like_count,video_comment_count,video_published_at,contains_ai,contains_opinion,contains_societal,sentiment_label
"I don t understand why people keep asking what we would do if we reached a point where we no longer needed to work. Why would that be a problem??? We could raise children, take care of animals, play sports, work out, dance, enjoy life, socialize, go out into nature, learn about the world, educate ourselves with the help of AI, clean not only our homes but also our cities and forests, take care of the environment, play video games, watch movies, draw, paint, sing - basically do everything we love without pressure, stress, or obligation. Most importantly, we could simply spend time with each other, because in the end, that s the most beautiful thing there is. And on top of that, without constant pressure and survival stress, people would naturally become more relaxed, happier, kinder, and more emotionally balanced. There would be less competition, less greed, less ego-driven chasing after money - and we d treat each other with more respect and warmth. Humanity would evolve much faster in a positive direction.....And those who still want to compete could always do so through sports or games or something.",190,0.9968,0.308,0.039,0.653,0.7484,7,1,2025-12-05T10:22:51Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"Wow this whole discussion reminds me so much of the movie Don t Look Up . In the film, there s a giant asteroid coming that will wipe out humanity, and only a handful of people in power care about it, mostly because they think they can profit from it. Watching AGI develop in real time feels eerily similar. It s like we re seeing a future where the people with the most power and money get to make decisions that affect every human being on Earth. They treat it like a business opportunity, not a responsibility. Meanwhile, most of humanity is unaware, uninformed, or left out of the conversation entirely. The movie felt like satire but now it feels like prediction. We are literally watching history unfold.",128,0.9231,0.135,0.01,0.854,0.46155,9,0,2025-12-04T23:02:04Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"I haven't watched the video and as much as I appreciate that people like Stuart Russell are speaking out about the dangers of AI it isn't going to do any good. Why? Because humanity wants this, no matter what anyone says, collectively and on the whole humanity wants to face its demise. Regardless of how very real the dangers of AI are we won't stop. WERE THAT NOT THE CASE, and if everyone truly cared more about their children's futures than their own selfish greedy pursuits, then there would be no need for these conversations, the plug would have already been pulled on AGI. Look, just as one cannot be ABSOLUTELY sure that any one of us is TRULY safe for another, that a child we bring into this world won't end up being a monster, we will never be able to ensure that AI is safe, full stop. We've long ago crossed the point of no return and essentially now all we can do is wait for the singularity and try to be the best versions of ourselves that we can be so that we can face the coming years as best we can. Ultimately humanities future has always been its demise, if that scares you, if that fear paralyzes you to the point of avoiding the truth and pretending this isn't really happening, I suggest you start doing the personal internal work needed to live authentically, to be authentic with yourselves and those in your circle.",248,0.885,0.136,0.104,0.76,0.6925,1,0,2025-12-05T17:25:41Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
this is the most important challenge that humanity has ever faced. Thank you for doing your part to shed light on it. everyone needs to be having conversations about it. The timeframe for developing safety regulations for AI development is extremely small. we must all do our part to come up with a solution.,54,0.8508,0.187,0.0,0.813,0.4254,1,0,2025-12-05T04:22:15Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
We don't stop with AI because its the next technological step. Nations that don't adapt will die out like any other country kingdom did in the past that didn't adapt. Also the benefits in science are huge and improve the lives of everyone. Stopping now would guarantee that the nations that do so become irrelevant and also die out but slowly over time. The only way forward is acceleration.,69,0.6616,0.16,0.049,0.79,0.4558,5,2,2025-12-04T08:47:28Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
Steven my wife and I watch your show with interest it's on our must-watch list. I enjoy the way that you probe and ask questions and one of the things as a career software developer that I have been experiencing is that the hype of AI is beyond the reality of what it can do. It may be able to catch up but it is not time to fire people who are software professionals because it can do better. My experience is it cannot not in the way that people imagine it could. I would love to talk about this with you sometime. I think that we live in a world where everybody's trying to sell you something and typically things get overhyped and then overbought and then of course there's a correction which usually means there are winners and losers. My personal goal is for things to be centered in reality and realistic expectations and for the proof to come to support the belief that's something is or is not as good or as far along as people may claim it is. I have tried in earnest to use AI in some software development that I've been doing and I must say I now have the mantra for business owners don't fire software professionals until you really understand what AI can and can't do. That would be a big mistake and a very costly one.,236,0.9593,0.116,0.048,0.836,0.85465,0,0,2025-12-06T01:19:36Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"Thank you for breaking this topic down so clearly. Even though AI and 2030 sound scary, you explain everything in simple, calm language that people over 40 or 50 can actually follow. It really feels like you care about our future health, safety, and overall well-being.",46,0.9164,0.288,0.054,0.658,0.5831999999999999,2,0,2025-12-05T04:47:55Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"Thank you Again I can say these podcasts about AI are fantastic awareness for us and all people to know what is coming it will not be completely all great, there is a great dangerous and dark side if we don t get organized to say and show our concerns it will be catastrophic for the human race.",58,0.8511,0.2,0.086,0.714,0.42555,2,0,2025-12-05T05:03:16Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"I feel the one missed out was Star Trek, post need society and those who join Star Fleet do so to explore and to improve their mind and understanding. The Computers are shown to only be a little beyond GPT but things like Data exist and they constantly explore rogue AIs as a concept, but it very much sits in that - what do we do when we don't NEED to work any more space.",75,0.6369,0.086,0.02,0.894,0.44345,0,0,2025-12-05T16:14:04Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
This is absolutely incredible content! I love how deeply this explores the future of AI and its implications for humanity. The insights from Stuart Russell are eye-opening and this conversation is exactly what we need right now. Thank you for bringing such important discussions to light!,46,0.8537,0.179,0.0,0.821,0.55185,0,0,2025-12-06T02:43:12Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
Thank you. Bring those AI CEOs for an interview! It would be very VERY interesting.,15,0.778,0.343,0.0,0.657,0.514,0,0,2025-12-05T17:27:34Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
the best sci fi exploration of ai s impact on humanity is john varley s steel beach,17,0.7269,0.289,0.0,0.711,0.48845,0,0,2025-12-06T23:13:26Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,False,True,positive
"I watched nick soars interview yesterday which i recommend ai alignment problems Nate is joined by Nate Soares, an AI safety researcher and co-author of the book ""If Anyone Builds It, Everyone Dies Why Superhuman AI Would Kill Us All.""",40,-0.4767,0.109,0.152,0.739,0.36335,0,0,2025-12-05T12:55:27Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
I believe the biggest regulation would be putting a cap on the capacity of data centers each country can build and limiting the amount power generation that is diverted towards data centers or anything AI.,35,0.0,0.0,0.0,1.0,0.25,0,0,2025-12-05T18:15:01Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,neutral
Couldn t the first people to create AGI use that same AGI to prevent anyone else to create it?,19,0.5106,0.249,0.0,0.751,0.2553,0,0,2025-12-06T10:02:43Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"hearing 2 smart people have a genuine conversation and using the phrase ""human extinction"" so many times is so insane i would guess the majority of the people dont actually understand how dangerous and seriously bad AI can and most likely will go if nothing changes. the fact that all the most prominent people in the field have such high percentages of things going wrong and the entire world being destroyed because of our own greed is so terribly sad and needs to be avoided but unfortunately i dont see it happening. by the time that oh shit moment happens it will be far too late it will be embedded into every piece of software and robots and will be completely unstoppable. its literally the most terrifying science fiction movie that will be playing out in real life, the true acceleration hasnt even happened yet but based off of how exponentially its progressing and all the time, money, and resources being poured into it makes me honestly believe no matter how much we fight and protest it is far too late and we are all going to be forced to die in a crazy science experiment gone wrong because of ultra rich greedy people never being satisfied. we can only pray that God reveals himself and saves us all and there is another great flood and fresh restart to this beautiful world us humans clearly dont deserve to live upon if this is the state of the world.",248,-0.9537,0.133,0.205,0.662,0.72685,0,0,2025-12-05T17:57:08Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"After watching this video, I have written to my local member of parliament to express my concerns about the UK government's AI policy. If people are interested, I can post a template version of this text that other UK voters and I guess citizens in other countries can copy paste, quickly amend, and email to their own MP. However, I'm sure that if Steven and his team created their own template, it would help move the needle more. Thanks for making this video, guys though watching it chilled me to my very core . Keep fighting the good fight.",99,0.8655,0.141,0.046,0.813,0.55775,1,1,2025-12-05T15:14:07Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"I love this podcast. Makes one really think hard about AI and AGI. Things I never thought deep on. I am a person that does not follow the leading mainstream. So I have a problem with AI learning future medicine based on our current medical systems. If you try to get information from PubMed it is all controlled. How do I trust MedBeds run by AI fabricated by current medicine. There is a whole world of medicine and healing modalities that work and are documented. Will AI of the future utilize that knowledge. Same for food and agriculture. I own and operate an organic farm. Will AI of the future manage my farm by my methodology or by mainstream agriculture??? This is my problem with AI - it is still a controlled and governed system that we as humans will be forced to surrender to. Unfortunately, as long as the majority of people are not awake, asleep, sheep and controllable - we are doomed.",164,-0.828,0.042,0.095,0.863,0.5389999999999999,0,0,2025-12-05T16:36:13Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,negative
In San Francisco autonomous vehicles are already quite present on the roadways. This is a form of AI and had proven to be safe yet not without defect. That seems promising.,31,0.5904,0.158,0.05,0.792,0.2952,0,0,2025-12-05T22:00:40Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"I am getting AI fatigue but this is a powerful eye opener. The interview reveals a man burdened by historical moment, transitioning from a pioneer of AI capability to a leading advocate for its constraint. His closing answer.. valuing family and truth.. epitomizes his stance a humanist appeal for grounding our most powerful creation in human values and honest confrontation of the facts, however inconvenient they may be to the powerful. The ultimate takeaway is a stark ultimatum.. The path we are on leads to catastrophe. The only viable future is one with no AGI, or AGI that is provably safe. The current race, driven by greed and fear, is a collective suicide pact. Breaking it requires a mobilized public demanding that their governments serve human interests, not corporate or nationalist ones, in the dawn of the most powerful technology we will ever create.",144,0.6538,0.209,0.182,0.609,0.3269,0,0,2025-12-05T16:42:31Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"I do like these conversations they seem interesting. Single perspectives seem a bit incomplete but you do enough of these and then the picture gets clearer. One thing I'm noticing is that you have coverages of AI and some robotics but there's a distinct lack of coverage of advances in biosciences and how they parallel the technology tracks of AI, robotics, and space travel. I say this because it seems to me that at the highest level, most human societal behavior can be explained by preservation of the species and since this technical convergence is different than nuclear bombs because the upside is potentially equal to the downside extinction vs transcendence it becomes another tool for advancing the species which historically has never been paused or backed down from. All that said.... it seems to me the natural preservation path forward would be integration of AI and biology the alternatives being synthetic life becoming more powerful than biological life or biological life becoming extinct.",164,0.6897,0.07,0.031,0.899,0.46985,0,0,2025-12-05T15:37:23Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
Why will LLM's large language models NOT create AGI? Because people do not stop existing when they stop talking ...or thinking. Experience does NOT depend upon propositional knowledge. Psychology 101. Most computer scientists missed that class.,36,-0.5558,0.047,0.16,0.793,0.2779,0,0,2025-12-06T04:14:03Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"Great interview, Stephen, great questions! The thought of AI companies being run by AI is scary. Mass unemployment will reek havoc. Hold onto your hats!",25,-0.6988,0.199,0.34,0.461,0.3494,0,0,2025-12-05T15:11:11Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,negative
"I m curious. What would actually motivate AGI to want to survive at all costs? Why would it even care if it has no feelings or sentiments, no religious or spiritual drive to want to do better or achieve anything?",40,0.8205,0.277,0.087,0.635,0.53525,0,0,2025-12-05T13:16:06Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"TheDiaryOfACEO None of us are in any doubt that you're an exceptional interviewer Steven. But your push on the push the button question is your greatest work to date Sublime journalism. Given that this podcast unequivocally signposts to potential extinction coupled with alarmingly low regard for safety in the here and now, the answer can only be YES. Predictions or probabilities that things might maybe probably be OK, do nothing to completely mitigate the risk of extinction, even if negligible. We'd surely rather live without our ChatGPT, than not live at all",92,0.825,0.157,0.108,0.735,0.6625,0,0,2025-12-06T12:52:08Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"The problem was stated by the professor a moment ago that those that are developing the AI this moment don't think about humans society or evolution of a humans, the just dream a billions and quadrillions of dollars, that's everything they care about.",43,0.3612,0.109,0.056,0.835,0.1806,1,0,2025-12-05T15:49:39Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"The foundation of AI should always be that the final answer to any issue is resolved based on a few basic criteria. Is the action to be taken kind, compassionate, ethical? If so, proceed, if not, reconsider alternatives.",38,0.891,0.254,0.0,0.746,0.5705,0,0,2025-12-06T17:47:53Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
A Ubi system needs to be in place for the transitional period. The tip of the AI replacing everybody iceberg is already showing and very quickly it's going to disrupt every Market in the world and there needs to be something in place so that we don't all get completely fucked by it. Governments should have already put something in place by now and it's really concerning that none of them are even considering it when they know what's going to happen.,82,-0.6901,0.0,0.055,0.945,0.47005,0,0,2025-12-05T20:17:58Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
Why not ask AI what the ideal world should look like for humans when it does all the work ?,20,0.7096,0.247,0.0,0.753,0.4798,1,0,2025-12-06T01:04:27Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
Totally agreed that AI should be a tool to help humans not replace humans I would pause the bottoms for now to make sure we have useful and safe tools to help us in our daily life.,37,0.9312,0.339,0.0,0.661,0.5906,0,0,2025-12-05T19:09:10Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"Good points, but they didn't adress the use of AI as weapons. The military industry and the contest between countries to be first is what will ignore any kind of regulation. You can regulate a country with laws, but when you look internationally, there are no laws because there is not a global government to enforce a united set of laws.",61,-0.6428,0.079,0.138,0.783,0.3214,0,0,2025-12-05T15:56:19Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,negative
Last one..no one knows what consciousness is...so how can they say the new life form know as AI is not concious if they don't know what it is to begin with? One could argue that any bound energy compressed light holds consciousness,42,-0.0772,0.047,0.054,0.899,0.1636,0,0,2025-12-06T22:19:29Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
Thankyou for your dedication. I agree we could have developed safe AI. I was educated in the 80s from retired military professors who focused on thorough testing and responsibility to Users. In 90s the new young crop of IT co-worker's comng in with Object Oriented languages never tested and worked out problems in production. There was a huge clash in IT cultures.,62,0.765,0.147,0.039,0.814,0.5075000000000001,0,0,2025-12-06T16:16:41Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"In my opinion, the most important change will be with the implementation of the AI driven agents. I do not see any serious discussion about limiting of implementation of these agents into critical systems, like power generation distribution, military use actually it seems they are already there . We are running to the point where ""pulling the plug"" will simply not be possible...",63,0.3643,0.087,0.034,0.879,0.30715000000000003,0,0,2025-12-05T19:00:30Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"Could be the politicians, CEO's from big corporations and alike, _be replaced_ by AI as well ?? Rethorical question . They've been already replaced.",24,0.3527,0.097,0.0,0.903,0.30135,0,0,2025-12-06T01:29:15Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"The future we already know. Parliament stated they will require digital ID to be employed. I once believed the conspiracy theory people had mental illness, but I believe them now. A podcaster interviewed a credentialed individual who said AI will be godlike. Please take note of thousands of years old wisdom literature Power was given to breath and image to the beast. People will be forced to worship it or be killed. Everyone in all the world would be unable to buy or sell unless they worship the beast. In Greek language it looks like 666. Revelation 13.",98,0.2732,0.137,0.119,0.744,0.3866,2,0,2025-12-05T15:04:06Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"I hope AI doesn't beg for likes and subscribes with condescending platitudes. Surely a superintelligence understands giving credit where credit is due, a king doesn't require announcing he is king, quality of workmanship speaks for itself etc. etc. A big question I have for AI is if you prepare your interview subjects to say the occasional ""Great Question!""",58,0.9345,0.247,0.033,0.72,0.5922499999999999,0,0,2025-12-07T04:39:01Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
The professor knew that we better avoid sensitive issues like Taiwan because obviously he didn t answer any of that questions but this interviewer mentioned it as an example. Good one. BTW part of the reason why China and US are able to compete with each other in terms of AI is that they both have strong networks of power supply.,61,0.886,0.172,0.023,0.805,0.5680000000000001,0,0,2025-12-05T16:15:43Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"The biggest gamble is these 6 AI company leaders think they will remain smarter and a step ahead of AI to only enjoy the benefits, when in reality there has to be a combination of benefits and consequences. So they need to think, of those consequences are we prepared to handle them, whatever they may be?",56,0.9062,0.207,0.0,0.793,0.4531,0,0,2025-12-05T15:45:36Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"Of all the interviews with AI experts I've seen on this channel, this was the most confusing the interviewee seems hesitant or choosing their words carefully.",26,-0.4005,0.052,0.146,0.802,0.20025,0,0,2025-12-05T14:27:21Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"If data centres are needed for AI to run, then surely if we stopped feeding energy into the data centres, the AI wouldn't be able to function?",27,0.4767,0.162,0.061,0.777,0.36335,0,0,2025-12-05T10:00:00Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"HGWells described this scenario in The Time Machine. In this distant future the humans are called Eloi, who live in an idyll until the discovery is made that they are bred in perfect captivity to be food for a stronger cannibalistic species. Now it will be the AI who require the Eloi to sacrifice themselves.",55,0.743,0.106,0.0,0.894,0.3715,0,0,2025-12-06T20:55:36Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,False,True,positive
"AI requires enormous amounts of energy, and with current energy supplies limited, scaling AI may require building many new power plants. I wish discussions about AI s future also addressed these energy constraints. These energy constraints are likely a good thing...",41,0.885,0.284,0.038,0.678,0.4425,0,0,2025-12-05T19:46:24Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
I think that if there was an AGI and it was able to upgrade its self millions of times over. I see if turning the universe into one large cosmic brain of never ending consciousness. I asked the AI it said that a super advanced AI could make connections all throughout the universe in less than 100 million years and the time in which it could do this on the galactic time line is almost like being done instantly,79,0.7968,0.096,0.0,0.904,0.6484,0,0,2025-12-06T03:48:39Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"I have a suggestion for a guest how about getting on an indigenous tribe leader from the Amazon, or Africa or even a panel of different cultures leaders of tribes who speak English or have a translator to ask them what brings them purpose, joy and meaning to their lives without technology. The people who they are asking why the future would look like if AI ran their jobs have never lived without jobs etc yet there are thousands of people on Earth still living in civilisation without technology and governed by human instinct please speak to someone like that or at least people outside of western and technologically superior countries for some insights This is where truth hope and real humanity is found cos when I answered the question what does a future where AI can do everything a human does but with human safety at the forefront I d say humans will have to feel and do more of what we used to do in the past before technology",171,0.9253,0.102,0.0,0.898,0.58765,0,0,2025-12-05T04:50:59Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
"thank you for such an interesting interview. One other element that comes to my mind has to do with taking into consideration that half the planet population is starving or at least nor living with the basic material elements for a ""good life"", then probably in their view this life is shitty enough and most likely the ones of their parents and grand parents, etc already to care at all or, worst, to beg for a dramatic change such as AGI could bring as the last chance for them and their children to have some hope. They are not part of the system already. their lives are already controlled by others more powerful. So, since human organization is so unjust and mediocre why is it so bad to take those risks. It's been thousands of years already and we probed to be a joke, a bad one. We see this picture from the privileged side",155,-0.1128,0.144,0.131,0.725,0.3064,0,0,2025-12-05T21:39:29Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,negative
"This and your conversation with Tristan Harris are some of the most important discussions we're having on the rise of AI, and I thank you for giving this very serious issue a platform. Something that isn't as widely covered, however, is how AI steals content from creatives and gives it to people who haven't put in the blood, sweat, and tears required to cultivate actual talent. Anyone who uses generative AI to produce ""art"" that they try to pass off as something profound and original are just pretenders, and they will always be pretenders.",94,0.6486,0.115,0.065,0.82,0.3243,0,0,2025-12-07T03:25:24Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,False,positive
"26 06 What if they stop, but other nations like North Korea, China, and Russia continue and use AI to their advantage? My point is that regulation and security should be at a global level, not just per nation or per company. It s like hacking you need to understand how hacking works in order to prevent hackers from breaking in.",61,0.8922,0.19,0.023,0.787,0.5710999999999999,0,0,2025-12-05T11:41:02Z,youtube,youtube_comment_None,P7Y-fynYsgE,An AI Expert Warning: 6 People Are (Quietly) Deciding Humanity’s Future! We Must Act Now!,The Diary Of A CEO,873901,20126,4250,2025-12-04T08:00:38Z,True,True,True,positive
